starttime	seconds	ctime	dtime	ttime	wait
Mon Mar 03 17:42:47 2014	1393857767	0	301	301	298
Mon Mar 03 17:42:47 2014	1393857767	0	301	301	300
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	297
Mon Mar 03 17:42:47 2014	1393857767	0	301	301	297
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	297
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	295
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	291
Mon Mar 03 17:42:47 2014	1393857767	0	301	301	297
Mon Mar 03 17:42:47 2014	1393857767	0	301	301	295
Mon Mar 03 17:42:47 2014	1393857767	0	301	301	300
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	300
Mon Mar 03 17:42:47 2014	1393857767	0	301	301	298
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	298
Mon Mar 03 17:42:47 2014	1393857767	0	301	301	300
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	297
Mon Mar 03 17:42:47 2014	1393857767	0	301	301	295
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	300
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	298
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	292
Mon Mar 03 17:42:48 2014	1393857768	0	301	301	299
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	297
Mon Mar 03 17:42:47 2014	1393857767	0	301	301	300
Mon Mar 03 17:42:47 2014	1393857767	0	301	301	299
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	297
Mon Mar 03 17:42:47 2014	1393857767	0	301	301	297
Mon Mar 03 17:42:47 2014	1393857767	0	301	301	300
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	300
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	298
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	300
Mon Mar 03 17:42:47 2014	1393857767	0	301	301	297
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	293
Mon Mar 03 17:42:47 2014	1393857767	0	301	301	300
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	298
Mon Mar 03 17:42:46 2014	1393857766	0	301	301	294
Mon Mar 03 17:42:46 2014	1393857766	0	302	302	295
Mon Mar 03 17:42:47 2014	1393857767	0	302	302	300
Mon Mar 03 17:42:46 2014	1393857766	0	302	302	301
Mon Mar 03 17:42:46 2014	1393857766	0	302	302	301
Mon Mar 03 17:42:47 2014	1393857767	0	302	302	298
Mon Mar 03 17:42:47 2014	1393857767	0	302	302	294
Mon Mar 03 17:42:48 2014	1393857768	0	302	302	297
Mon Mar 03 17:42:46 2014	1393857766	0	302	302	298
Mon Mar 03 17:42:46 2014	1393857766	0	302	302	302
Mon Mar 03 17:42:47 2014	1393857767	0	302	302	299
Mon Mar 03 17:42:48 2014	1393857768	0	302	302	301
Mon Mar 03 17:42:47 2014	1393857767	0	302	302	302
Mon Mar 03 17:42:48 2014	1393857768	0	302	302	295
Mon Mar 03 17:42:47 2014	1393857767	0	302	302	299
Mon Mar 03 17:42:48 2014	1393857768	0	302	302	295
Mon Mar 03 17:42:45 2014	1393857765	0	302	302	285
Mon Mar 03 17:42:47 2014	1393857767	0	302	302	295
Mon Mar 03 17:42:47 2014	1393857767	0	302	302	301
Mon Mar 03 17:42:45 2014	1393857765	1	302	302	300
Mon Mar 03 17:42:46 2014	1393857766	0	302	302	302
Mon Mar 03 17:42:47 2014	1393857767	0	302	302	298
Mon Mar 03 17:42:47 2014	1393857767	0	302	302	295
Mon Mar 03 17:42:46 2014	1393857766	0	302	302	301
Mon Mar 03 17:42:46 2014	1393857766	0	302	302	299
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	271
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	299
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	296
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	301
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	300
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	302
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	293
Mon Mar 03 17:42:48 2014	1393857768	0	303	303	300
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	297
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	294
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	299
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	301
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	297
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	302
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	302
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	295
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	302
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	302
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	297
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	296
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	303
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	301
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	290
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	302
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	300
Mon Mar 03 17:42:48 2014	1393857768	0	303	303	303
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	290
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	297
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	302
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	298
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	300
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	303
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	303
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	297
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	295
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	292
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	296
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	299
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	297
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	302
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	298
Mon Mar 03 17:42:47 2014	1393857767	0	303	303	293
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	303
Mon Mar 03 17:42:46 2014	1393857766	0	303	303	297
Mon Mar 03 17:42:47 2014	1393857767	0	304	304	297
Mon Mar 03 17:42:46 2014	1393857766	0	304	304	300
Mon Mar 03 17:42:47 2014	1393857767	0	304	304	304
Mon Mar 03 17:42:47 2014	1393857767	0	304	304	301
Mon Mar 03 17:42:48 2014	1393857768	0	304	304	303
Mon Mar 03 17:42:46 2014	1393857766	0	304	304	303
Mon Mar 03 17:42:46 2014	1393857766	0	304	304	303
Mon Mar 03 17:42:47 2014	1393857767	0	304	304	298
Mon Mar 03 17:42:46 2014	1393857766	0	304	304	295
Mon Mar 03 17:42:47 2014	1393857767	0	304	304	303
Mon Mar 03 17:42:47 2014	1393857767	0	304	304	298
Mon Mar 03 17:42:46 2014	1393857766	0	304	304	300
Mon Mar 03 17:42:47 2014	1393857767	0	304	304	299
Mon Mar 03 17:42:46 2014	1393857766	0	304	304	296
Mon Mar 03 17:42:47 2014	1393857767	0	304	304	296
Mon Mar 03 17:42:48 2014	1393857768	0	304	304	285
Mon Mar 03 17:42:46 2014	1393857766	0	304	305	300
Mon Mar 03 17:42:45 2014	1393857765	1	304	305	297
Mon Mar 03 17:42:47 2014	1393857767	0	304	305	299
Mon Mar 03 17:42:47 2014	1393857767	0	304	305	303
Mon Mar 03 17:42:46 2014	1393857766	0	305	305	296
Mon Mar 03 17:42:46 2014	1393857766	0	305	305	301
Mon Mar 03 17:42:47 2014	1393857767	0	305	305	300
Mon Mar 03 17:42:47 2014	1393857767	0	305	305	301
Mon Mar 03 17:42:46 2014	1393857766	0	305	305	298
Mon Mar 03 17:42:46 2014	1393857766	0	305	305	297
Mon Mar 03 17:42:47 2014	1393857767	0	305	305	300
Mon Mar 03 17:42:48 2014	1393857768	0	305	305	301
Mon Mar 03 17:42:46 2014	1393857766	0	305	305	304
Mon Mar 03 17:42:46 2014	1393857766	0	305	305	294
Mon Mar 03 17:42:46 2014	1393857766	0	305	305	295
Mon Mar 03 17:42:46 2014	1393857766	0	305	305	299
Mon Mar 03 17:42:46 2014	1393857766	0	305	305	299
Mon Mar 03 17:42:47 2014	1393857767	0	305	305	297
Mon Mar 03 17:42:47 2014	1393857767	0	305	305	299
Mon Mar 03 17:42:48 2014	1393857768	0	305	305	292
Mon Mar 03 17:42:48 2014	1393857768	0	305	305	296
Mon Mar 03 17:42:46 2014	1393857766	0	305	305	300
Mon Mar 03 17:42:47 2014	1393857767	0	305	305	301
Mon Mar 03 17:42:47 2014	1393857767	0	305	305	295
Mon Mar 03 17:42:47 2014	1393857767	0	305	305	302
Mon Mar 03 17:42:46 2014	1393857766	0	305	305	291
Mon Mar 03 17:42:48 2014	1393857768	0	305	305	299
Mon Mar 03 17:42:47 2014	1393857767	0	305	306	297
Mon Mar 03 17:42:47 2014	1393857767	0	306	306	297
Mon Mar 03 17:42:48 2014	1393857768	0	306	306	299
Mon Mar 03 17:42:48 2014	1393857768	0	306	306	305
Mon Mar 03 17:42:47 2014	1393857767	0	306	306	293
Mon Mar 03 17:42:47 2014	1393857767	0	306	306	299
Mon Mar 03 17:42:46 2014	1393857766	0	306	306	300
Mon Mar 03 17:42:47 2014	1393857767	0	306	306	302
Mon Mar 03 17:42:47 2014	1393857767	0	306	306	300
Mon Mar 03 17:42:48 2014	1393857768	0	306	306	298
Mon Mar 03 17:42:47 2014	1393857767	0	306	306	305
Mon Mar 03 17:42:46 2014	1393857766	0	306	306	303
Mon Mar 03 17:42:47 2014	1393857767	0	306	306	305
Mon Mar 03 17:42:47 2014	1393857767	0	306	306	299
Mon Mar 03 17:42:48 2014	1393857768	0	306	306	301
Mon Mar 03 17:42:47 2014	1393857767	0	306	306	298
Mon Mar 03 17:42:48 2014	1393857768	0	306	306	303
Mon Mar 03 17:42:47 2014	1393857767	0	306	306	305
Mon Mar 03 17:42:48 2014	1393857768	0	306	306	292
Mon Mar 03 17:42:47 2014	1393857767	0	306	306	300
Mon Mar 03 17:42:47 2014	1393857767	0	306	306	299
Mon Mar 03 17:42:48 2014	1393857768	0	306	306	300
Mon Mar 03 17:42:48 2014	1393857768	0	306	306	294
Mon Mar 03 17:42:46 2014	1393857766	0	306	306	298
Mon Mar 03 17:42:46 2014	1393857766	0	306	306	302
Mon Mar 03 17:42:46 2014	1393857766	0	306	306	305
Mon Mar 03 17:42:47 2014	1393857767	0	306	306	302
Mon Mar 03 17:42:46 2014	1393857766	0	306	306	294
Mon Mar 03 17:42:48 2014	1393857768	0	306	306	302
Mon Mar 03 17:42:47 2014	1393857767	0	306	306	302
Mon Mar 03 17:42:46 2014	1393857766	0	306	306	303
Mon Mar 03 17:42:48 2014	1393857768	0	306	306	293
Mon Mar 03 17:42:46 2014	1393857766	0	306	306	296
Mon Mar 03 17:42:46 2014	1393857766	0	306	306	301
Mon Mar 03 17:42:46 2014	1393857766	0	306	306	301
Mon Mar 03 17:42:48 2014	1393857768	0	306	306	300
Mon Mar 03 17:42:46 2014	1393857766	0	306	307	292
Mon Mar 03 17:42:46 2014	1393857766	0	307	307	295
Mon Mar 03 17:42:47 2014	1393857767	0	307	307	291
Mon Mar 03 17:42:46 2014	1393857766	0	307	307	304
Mon Mar 03 17:42:46 2014	1393857766	0	307	307	300
Mon Mar 03 17:42:47 2014	1393857767	0	307	307	301
Mon Mar 03 17:42:46 2014	1393857766	0	307	307	293
Mon Mar 03 17:42:47 2014	1393857767	0	307	307	306
Mon Mar 03 17:42:47 2014	1393857767	0	307	307	301
Mon Mar 03 17:42:46 2014	1393857766	0	307	307	289
Mon Mar 03 17:42:48 2014	1393857768	0	307	307	294
Mon Mar 03 17:42:46 2014	1393857766	0	307	307	293
Mon Mar 03 17:42:47 2014	1393857767	0	307	307	290
Mon Mar 03 17:42:46 2014	1393857766	0	307	307	301
Mon Mar 03 17:42:46 2014	1393857766	0	307	307	302
Mon Mar 03 17:42:47 2014	1393857767	0	307	307	301
Mon Mar 03 17:42:46 2014	1393857766	0	307	307	301
Mon Mar 03 17:42:46 2014	1393857766	0	307	307	301
Mon Mar 03 17:42:47 2014	1393857767	0	307	307	300
Mon Mar 03 17:42:47 2014	1393857767	0	307	307	305
Mon Mar 03 17:42:47 2014	1393857767	0	307	307	300
Mon Mar 03 17:42:46 2014	1393857766	0	307	308	307
Mon Mar 03 17:42:45 2014	1393857765	1	307	308	301
Mon Mar 03 17:42:47 2014	1393857767	0	308	308	298
Mon Mar 03 17:42:47 2014	1393857767	0	308	308	301
Mon Mar 03 17:42:46 2014	1393857766	0	308	308	307
Mon Mar 03 17:42:46 2014	1393857766	0	308	308	290
Mon Mar 03 17:42:47 2014	1393857767	0	308	308	303
Mon Mar 03 17:42:47 2014	1393857767	0	308	308	299
Mon Mar 03 17:42:46 2014	1393857766	0	308	308	304
Mon Mar 03 17:42:46 2014	1393857766	0	308	308	306
Mon Mar 03 17:42:48 2014	1393857768	0	308	308	305
Mon Mar 03 17:42:47 2014	1393857767	0	308	308	297
Mon Mar 03 17:42:48 2014	1393857768	0	308	308	302
Mon Mar 03 17:42:48 2014	1393857768	0	308	308	292
Mon Mar 03 17:42:46 2014	1393857766	0	308	308	303
Mon Mar 03 17:42:46 2014	1393857766	0	308	308	305
Mon Mar 03 17:42:46 2014	1393857766	0	308	308	302
Mon Mar 03 17:42:46 2014	1393857766	0	308	308	306
Mon Mar 03 17:42:47 2014	1393857767	0	308	308	302
Mon Mar 03 17:42:47 2014	1393857767	0	308	308	298
Mon Mar 03 17:42:48 2014	1393857768	0	308	308	304
Mon Mar 03 17:42:46 2014	1393857766	0	308	308	300
Mon Mar 03 17:42:47 2014	1393857767	0	308	308	301
Mon Mar 03 17:42:47 2014	1393857767	0	308	308	296
Mon Mar 03 17:42:47 2014	1393857767	0	308	309	303
Mon Mar 03 17:42:46 2014	1393857766	0	308	309	295
Mon Mar 03 17:42:48 2014	1393857768	0	308	309	302
Mon Mar 03 17:42:48 2014	1393857768	0	308	309	307
Mon Mar 03 17:42:48 2014	1393857768	0	309	309	308
Mon Mar 03 17:42:46 2014	1393857766	0	309	309	305
Mon Mar 03 17:42:48 2014	1393857768	0	308	309	305
Mon Mar 03 17:42:46 2014	1393857766	0	309	309	290
Mon Mar 03 17:42:47 2014	1393857767	0	309	309	301
Mon Mar 03 17:42:46 2014	1393857766	0	309	309	304
Mon Mar 03 17:42:47 2014	1393857767	0	309	309	309
Mon Mar 03 17:42:46 2014	1393857766	0	309	309	300
Mon Mar 03 17:42:47 2014	1393857767	0	309	309	298
Mon Mar 03 17:42:47 2014	1393857767	0	309	309	308
Mon Mar 03 17:42:46 2014	1393857766	0	309	309	308
Mon Mar 03 17:42:46 2014	1393857766	0	309	309	306
Mon Mar 03 17:42:47 2014	1393857767	0	309	309	306
Mon Mar 03 17:42:48 2014	1393857768	0	309	309	305
Mon Mar 03 17:42:46 2014	1393857766	0	309	309	303
Mon Mar 03 17:42:46 2014	1393857766	0	309	309	286
Mon Mar 03 17:42:48 2014	1393857768	0	309	309	303
Mon Mar 03 17:42:46 2014	1393857766	0	309	309	300
Mon Mar 03 17:42:48 2014	1393857768	0	309	309	308
Mon Mar 03 17:42:48 2014	1393857768	0	309	309	306
Mon Mar 03 17:42:48 2014	1393857768	0	309	309	303
Mon Mar 03 17:42:46 2014	1393857766	0	309	309	309
Mon Mar 03 17:42:48 2014	1393857768	0	309	309	306
Mon Mar 03 17:42:46 2014	1393857766	0	309	309	297
Mon Mar 03 17:42:47 2014	1393857767	0	309	309	305
Mon Mar 03 17:42:47 2014	1393857767	0	309	309	309
Mon Mar 03 17:42:46 2014	1393857766	0	309	309	302
Mon Mar 03 17:42:46 2014	1393857766	0	309	309	309
Mon Mar 03 17:42:47 2014	1393857767	0	309	309	299
Mon Mar 03 17:42:47 2014	1393857767	0	309	309	308
Mon Mar 03 17:42:46 2014	1393857766	0	309	309	303
Mon Mar 03 17:42:47 2014	1393857767	0	309	309	298
Mon Mar 03 17:42:47 2014	1393857767	0	309	309	301
Mon Mar 03 17:42:48 2014	1393857768	0	309	310	306
Mon Mar 03 17:42:46 2014	1393857766	0	310	310	300
Mon Mar 03 17:42:47 2014	1393857767	0	310	310	309
Mon Mar 03 17:42:48 2014	1393857768	0	310	310	309
Mon Mar 03 17:42:46 2014	1393857766	0	310	310	303
Mon Mar 03 17:42:47 2014	1393857767	0	310	310	300
Mon Mar 03 17:42:47 2014	1393857767	0	310	310	304
Mon Mar 03 17:42:47 2014	1393857767	0	310	310	302
Mon Mar 03 17:42:47 2014	1393857767	0	310	310	306
Mon Mar 03 17:42:48 2014	1393857768	0	310	310	301
Mon Mar 03 17:42:46 2014	1393857766	0	310	310	302
Mon Mar 03 17:42:47 2014	1393857767	0	310	310	306
Mon Mar 03 17:42:46 2014	1393857766	0	310	310	305
Mon Mar 03 17:42:47 2014	1393857767	0	310	310	309
Mon Mar 03 17:42:47 2014	1393857767	0	310	310	308
Mon Mar 03 17:42:48 2014	1393857768	0	310	310	299
Mon Mar 03 17:42:47 2014	1393857767	0	310	310	303
Mon Mar 03 17:42:47 2014	1393857767	0	310	310	308
Mon Mar 03 17:42:47 2014	1393857767	0	310	310	309
Mon Mar 03 17:42:46 2014	1393857766	0	310	310	300
Mon Mar 03 17:42:47 2014	1393857767	0	310	310	297
Mon Mar 03 17:42:46 2014	1393857766	0	310	310	297
Mon Mar 03 17:42:46 2014	1393857766	0	310	310	301
Mon Mar 03 17:42:47 2014	1393857767	0	310	310	300
Mon Mar 03 17:42:47 2014	1393857767	0	310	310	297
Mon Mar 03 17:42:47 2014	1393857767	0	310	310	302
Mon Mar 03 17:42:48 2014	1393857768	0	310	310	304
Mon Mar 03 17:42:45 2014	1393857765	1	310	310	306
Mon Mar 03 17:42:46 2014	1393857766	0	310	310	307
Mon Mar 03 17:42:47 2014	1393857767	0	310	310	301
Mon Mar 03 17:42:46 2014	1393857766	0	311	311	304
Mon Mar 03 17:42:47 2014	1393857767	0	311	311	304
Mon Mar 03 17:42:47 2014	1393857767	0	311	311	305
Mon Mar 03 17:42:46 2014	1393857766	0	311	311	301
Mon Mar 03 17:42:47 2014	1393857767	0	311	311	303
Mon Mar 03 17:42:47 2014	1393857767	0	311	311	305
Mon Mar 03 17:42:48 2014	1393857768	0	311	311	296
Mon Mar 03 17:42:47 2014	1393857767	0	311	311	301
Mon Mar 03 17:42:48 2014	1393857768	0	311	311	304
Mon Mar 03 17:42:47 2014	1393857767	0	311	311	308
Mon Mar 03 17:42:48 2014	1393857768	0	311	311	304
Mon Mar 03 17:42:47 2014	1393857767	0	311	311	306
Mon Mar 03 17:42:48 2014	1393857768	0	311	311	298
Mon Mar 03 17:42:46 2014	1393857766	0	311	311	305
Mon Mar 03 17:42:47 2014	1393857767	0	311	311	308
Mon Mar 03 17:42:47 2014	1393857767	0	311	311	305
Mon Mar 03 17:42:46 2014	1393857766	0	311	311	308
Mon Mar 03 17:42:48 2014	1393857768	0	311	311	311
Mon Mar 03 17:42:47 2014	1393857767	0	312	312	308
Mon Mar 03 17:42:46 2014	1393857766	0	312	312	306
Mon Mar 03 17:42:48 2014	1393857768	0	312	312	304
Mon Mar 03 17:42:46 2014	1393857766	0	312	312	302
Mon Mar 03 17:42:46 2014	1393857766	0	312	312	308
Mon Mar 03 17:42:47 2014	1393857767	0	312	312	294
Mon Mar 03 17:42:48 2014	1393857768	0	312	312	308
Mon Mar 03 17:42:48 2014	1393857768	0	312	312	310
Mon Mar 03 17:42:46 2014	1393857766	0	312	312	306
Mon Mar 03 17:42:46 2014	1393857766	0	312	312	305
Mon Mar 03 17:42:46 2014	1393857766	0	312	312	309
Mon Mar 03 17:42:47 2014	1393857767	0	312	312	299
Mon Mar 03 17:42:46 2014	1393857766	0	312	312	304
Mon Mar 03 17:42:47 2014	1393857767	0	312	312	308
Mon Mar 03 17:42:48 2014	1393857768	0	312	312	308
Mon Mar 03 17:42:47 2014	1393857767	0	312	312	303
Mon Mar 03 17:42:47 2014	1393857767	0	312	312	304
Mon Mar 03 17:42:47 2014	1393857767	0	312	312	304
Mon Mar 03 17:42:46 2014	1393857766	0	312	312	307
Mon Mar 03 17:42:46 2014	1393857766	0	312	312	308
Mon Mar 03 17:42:47 2014	1393857767	0	312	312	306
Mon Mar 03 17:42:46 2014	1393857766	0	312	312	303
Mon Mar 03 17:42:46 2014	1393857766	0	312	312	307
Mon Mar 03 17:42:47 2014	1393857767	0	312	312	301
Mon Mar 03 17:42:48 2014	1393857768	0	312	313	303
Mon Mar 03 17:42:47 2014	1393857767	0	312	313	300
Mon Mar 03 17:42:46 2014	1393857766	0	312	313	296
Mon Mar 03 17:42:46 2014	1393857766	0	313	313	306
Mon Mar 03 17:42:48 2014	1393857768	0	313	313	311
Mon Mar 03 17:42:48 2014	1393857768	0	313	313	312
Mon Mar 03 17:42:47 2014	1393857767	0	313	313	308
Mon Mar 03 17:42:46 2014	1393857766	0	313	313	309
Mon Mar 03 17:42:47 2014	1393857767	0	313	313	308
Mon Mar 03 17:42:46 2014	1393857766	0	313	313	299
Mon Mar 03 17:42:48 2014	1393857768	0	313	313	300
Mon Mar 03 17:42:47 2014	1393857767	0	313	313	306
Mon Mar 03 17:42:47 2014	1393857767	0	313	313	312
